Horizon started successfully.
[2021-03-06 22:31:28][7c3ba995-6115-481e-8610-56d8fb1063b9] Processing: App\Events\MessageCreated
[2021-03-06 22:31:29][7c3ba995-6115-481e-8610-56d8fb1063b9] Processed:  App\Events\MessageCreated
[2021-03-06 22:31:29][5ce0a8ce-02d5-40f6-a8bd-7060a000dbe4] Processing: App\Events\MessageCreated
[2021-03-06 22:31:29][5ce0a8ce-02d5-40f6-a8bd-7060a000dbe4] Processed:  App\Events\MessageCreated
[2021-03-06 22:31:40][01fd316c-cff9-4615-91df-68058401c3dc] Processing: App\Events\MessageCreated
[2021-03-06 22:31:41][01fd316c-cff9-4615-91df-68058401c3dc] Processed:  App\Events\MessageCreated
[2021-03-06 22:31:41][6f44e0d5-480f-4868-a5a8-0b5d1c7e0bf2] Processing: App\Events\MessageCreated
[2021-03-06 22:31:41][6f44e0d5-480f-4868-a5a8-0b5d1c7e0bf2] Processed:  App\Events\MessageCreated
[2021-03-06 22:31:52][0dcbe6d6-45c6-41d2-b7c1-4921192d2832] Processing: App\Events\MessageCreated
[2021-03-06 22:31:53][0dcbe6d6-45c6-41d2-b7c1-4921192d2832] Processed:  App\Events\MessageCreated
[2021-03-06 22:32:23][c915c4b9-50c8-491f-a36f-325a96d9a613] Processing: App\Events\MessageCreated
[2021-03-06 22:32:23][c915c4b9-50c8-491f-a36f-325a96d9a613] Processed:  App\Events\MessageCreated
[2021-03-06 22:32:31][d11d33d9-49a7-4f11-9545-d8db64fdf2a4] Processing: App\Events\MessageCreated
[2021-03-06 22:32:32][d11d33d9-49a7-4f11-9545-d8db64fdf2a4] Processed:  App\Events\MessageCreated
[2021-03-06 22:32:37][be0b2761-83ba-447c-aaea-08a2288525db] Processing: App\Events\MessageCreated
[2021-03-06 22:32:38][be0b2761-83ba-447c-aaea-08a2288525db] Processed:  App\Events\MessageCreated
[2021-03-06 22:32:49][4b2342cf-4a38-4c41-8141-71f8ae58fdd0] Processing: App\Events\MessageCreated
[2021-03-06 22:32:50][4b2342cf-4a38-4c41-8141-71f8ae58fdd0] Processed:  App\Events\MessageCreated
[2021-03-06 22:36:35][7ddf28c3-e88f-4874-8932-35d7db733223] Processing: App\Events\MessageCreated
[2021-03-06 22:36:35][7ddf28c3-e88f-4874-8932-35d7db733223] Processed:  App\Events\MessageCreated
[2021-03-06 22:36:50][dd3cba5d-9ac3-4662-bc8c-d1a6f38c8269] Processing: App\Events\MessageCreated
[2021-03-06 22:36:50][dd3cba5d-9ac3-4662-bc8c-d1a6f38c8269] Processed:  App\Events\MessageCreated
[2021-03-06 22:36:59][9514d54b-7e60-443f-9b38-b8763e3ccfa3] Processing: App\Events\MessageCreated
[2021-03-06 22:36:59][9514d54b-7e60-443f-9b38-b8763e3ccfa3] Processed:  App\Events\MessageCreated
[2021-03-06 22:36:59][bfd4335b-ef6a-4189-8323-03cd5cab15b4] Processing: App\Events\MessageCreated
[2021-03-06 22:37:00][bfd4335b-ef6a-4189-8323-03cd5cab15b4] Processed:  App\Events\MessageCreated
[2021-03-06 22:37:08][e9ef3b7e-7101-45c5-9a58-83ab99f1e3d3] Processing: App\Events\MessageCreated
[2021-03-06 22:37:08][e9ef3b7e-7101-45c5-9a58-83ab99f1e3d3] Processed:  App\Events\MessageCreated
[2021-03-06 22:37:08][5cb8d3b8-5817-4328-8077-6833eec69550] Processing: App\Events\MessageCreated
[2021-03-06 22:37:09][5cb8d3b8-5817-4328-8077-6833eec69550] Processed:  App\Events\MessageCreated
[2021-03-06 22:37:20][7204b8af-7424-4dd4-8bdf-f42a77c89414] Processing: App\Events\MessageCreated
[2021-03-06 22:37:20][7204b8af-7424-4dd4-8bdf-f42a77c89414] Processed:  App\Events\MessageCreated
[2021-03-06 22:37:47][53ece756-0c69-43d2-9a8a-e48823ccaa43] Processing: App\Events\MessageCreated
[2021-03-06 22:37:48][53ece756-0c69-43d2-9a8a-e48823ccaa43] Processed:  App\Events\MessageCreated
[2021-03-06 22:37:56][c2aa9ddc-adf9-491d-a57a-feb1caefb5c5] Processing: App\Events\MessageCreated
[2021-03-06 22:37:57][c2aa9ddc-adf9-491d-a57a-feb1caefb5c5] Processed:  App\Events\MessageCreated
[2021-03-06 22:38:02][ac485f8a-7119-4a51-af48-ea8dcddefb55] Processing: App\Events\MessageCreated
[2021-03-06 22:38:03][ac485f8a-7119-4a51-af48-ea8dcddefb55] Processed:  App\Events\MessageCreated
[2021-03-06 22:38:08][d3a3df80-7c35-41dd-9a19-11916c0f5b0c] Processing: App\Events\MessageCreated
[2021-03-06 22:38:09][d3a3df80-7c35-41dd-9a19-11916c0f5b0c] Processed:  App\Events\MessageCreated
[2021-03-06 22:38:14][b0c0149b-2318-4556-a08c-281dfb8b720d] Processing: App\Events\MessageCreated
[2021-03-06 22:38:15][b0c0149b-2318-4556-a08c-281dfb8b720d] Processed:  App\Events\MessageCreated
[2021-03-06 22:38:32][4ed0b69b-cd0b-4fec-8f9a-39b6358d7405] Processing: App\Events\MessageCreated
[2021-03-06 22:38:33][4ed0b69b-cd0b-4fec-8f9a-39b6358d7405] Processed:  App\Events\MessageCreated
[2021-03-06 22:38:44][e3eb5845-0add-4956-af58-06a00508ade8] Processing: App\Events\MessageCreated
[2021-03-06 22:38:45][e3eb5845-0add-4956-af58-06a00508ade8] Processed:  App\Events\MessageCreated
[2021-03-06 22:38:59][fb1c0d16-1a07-4287-b426-f761e95c7bbc] Processing: App\Events\MessageCreated
[2021-03-06 22:39:00][fb1c0d16-1a07-4287-b426-f761e95c7bbc] Processed:  App\Events\MessageCreated
[2021-03-06 22:39:06][2fb23814-0845-4d3f-b0e6-79fe011ac758] Processing: App\Events\MessageCreated
[2021-03-06 22:39:06][2fb23814-0845-4d3f-b0e6-79fe011ac758] Processed:  App\Events\MessageCreated
[2021-03-06 22:39:20][11c20a58-4e0f-4921-ab0a-ff682bbc36d8] Processing: App\Events\MessageCreated
[2021-03-06 22:39:21][11c20a58-4e0f-4921-ab0a-ff682bbc36d8] Processed:  App\Events\MessageCreated
[2021-03-06 22:39:38][83b82f19-6f7a-46d8-83d1-167cc3e8b90d] Processing: App\Events\MessageCreated
[2021-03-06 22:39:39][83b82f19-6f7a-46d8-83d1-167cc3e8b90d] Processed:  App\Events\MessageCreated
[2021-03-06 22:39:53][4e054fba-ca02-4b5e-970e-8ae34a79f017] Processing: App\Events\MessageCreated
[2021-03-06 22:39:54][4e054fba-ca02-4b5e-970e-8ae34a79f017] Processed:  App\Events\MessageCreated
[2021-03-06 22:40:05][8dac8a42-446a-450a-b5ca-21d17a99d78e] Processing: App\Events\MessageCreated
[2021-03-06 22:40:06][8dac8a42-446a-450a-b5ca-21d17a99d78e] Processed:  App\Events\MessageCreated
[2021-03-06 22:40:11][f7c83e49-eee0-4708-85b8-e342ef41590d] Processing: App\Events\MessageCreated
[2021-03-06 22:40:12][f7c83e49-eee0-4708-85b8-e342ef41590d] Processed:  App\Events\MessageCreated
[2021-03-06 22:40:24][cbc862a3-dc9f-4b73-9a0d-f464342d850f] Processing: App\Events\MessageCreated
[2021-03-06 22:40:23][fc329a28-8b7e-4b00-a5d5-6238e4cc2143] Processing: App\Events\MessageCreated
[2021-03-06 22:40:24][fc329a28-8b7e-4b00-a5d5-6238e4cc2143] Processed:  App\Events\MessageCreated
[2021-03-06 22:40:24][cbc862a3-dc9f-4b73-9a0d-f464342d850f] Processed:  App\Events\MessageCreated
[2021-03-06 22:40:32][9fa62007-0d96-43ac-a7b1-01ca099806b1] Processing: App\Events\MessageCreated
[2021-03-06 22:40:33][9fa62007-0d96-43ac-a7b1-01ca099806b1] Processed:  App\Events\MessageCreated
[2021-03-06 22:40:39][332707fb-9141-4e4e-afc8-3c8e51ef31df] Processing: App\Events\MessageCreated
[2021-03-06 22:40:39][332707fb-9141-4e4e-afc8-3c8e51ef31df] Processed:  App\Events\MessageCreated
[2021-03-06 22:40:53][ed6393ff-b1e1-481d-bd04-de7ab132c48c] Processing: App\Events\MessageCreated
[2021-03-06 22:40:54][ed6393ff-b1e1-481d-bd04-de7ab132c48c] Processed:  App\Events\MessageCreated
[2021-03-06 22:41:57][54b1c733-252d-4dab-aaa1-5e62337c1822] Processing: App\Events\MessageCreated
[2021-03-06 22:41:57][54b1c733-252d-4dab-aaa1-5e62337c1822] Processed:  App\Events\MessageCreated
[2021-03-06 22:42:03][71210c33-0949-4872-bc4c-3733c4974437] Processing: App\Events\MessageCreated
[2021-03-06 22:42:03][71210c33-0949-4872-bc4c-3733c4974437] Processed:  App\Events\MessageCreated
[2021-03-06 22:42:09][f906ea9a-b322-4c95-b88e-22f95441d323] Processing: App\Events\MessageCreated
[2021-03-06 22:42:09][f906ea9a-b322-4c95-b88e-22f95441d323] Processed:  App\Events\MessageCreated
[2021-03-06 22:42:18][91fed183-9fe1-40d6-8ab3-20f5db52cdc3] Processing: App\Events\MessageCreated
[2021-03-06 22:42:18][91fed183-9fe1-40d6-8ab3-20f5db52cdc3] Processed:  App\Events\MessageCreated
[2021-03-06 22:42:57][201cfddf-09de-4e09-b303-e7babba5528b] Processing: App\Events\MessageCreated
[2021-03-06 22:42:57][201cfddf-09de-4e09-b303-e7babba5528b] Processed:  App\Events\MessageCreated
[2021-03-06 22:43:15][2dbadf5d-45b5-4c6e-8513-eea5d5e18c89] Processing: App\Events\MessageCreated
[2021-03-06 22:43:15][2dbadf5d-45b5-4c6e-8513-eea5d5e18c89] Processed:  App\Events\MessageCreated
[2021-03-06 22:43:21][8a88cf84-b1e6-4be1-90b1-a60cdbd02ec0] Processing: App\Events\MessageCreated
[2021-03-06 22:43:21][8a88cf84-b1e6-4be1-90b1-a60cdbd02ec0] Processed:  App\Events\MessageCreated
[2021-03-06 22:43:30][cd6d417f-5874-4e06-b491-e21d02e284dc] Processing: App\Events\MessageCreated
[2021-03-06 22:43:30][cd6d417f-5874-4e06-b491-e21d02e284dc] Processed:  App\Events\MessageCreated
[2021-03-06 22:43:36][666c490f-21d0-4284-95c4-fb202891540a] Processing: App\Events\MessageCreated
[2021-03-06 22:43:36][666c490f-21d0-4284-95c4-fb202891540a] Processed:  App\Events\MessageCreated
[2021-03-06 22:43:48][30e1a8d5-9603-42ab-8163-c2c8970086ec] Processing: App\Events\MessageCreated
[2021-03-06 22:43:48][30e1a8d5-9603-42ab-8163-c2c8970086ec] Processed:  App\Events\MessageCreated
[2021-03-06 22:43:54][c01ec57c-8eb7-47fb-ad32-0370245ed558] Processing: App\Events\MessageCreated
[2021-03-06 22:43:54][c01ec57c-8eb7-47fb-ad32-0370245ed558] Processed:  App\Events\MessageCreated
[2021-03-06 22:43:57][a3c1ae7a-9a08-432e-b8e4-4e51829333a4] Processing: App\Events\MessageCreated
[2021-03-06 22:43:57][a3c1ae7a-9a08-432e-b8e4-4e51829333a4] Processed:  App\Events\MessageCreated
[2021-03-06 22:44:06][cf24caa3-ccd7-45c8-a4f6-67ec441a6af6] Processing: App\Events\MessageCreated
[2021-03-06 22:44:06][cf24caa3-ccd7-45c8-a4f6-67ec441a6af6] Processed:  App\Events\MessageCreated
[2021-03-06 22:44:12][2c3b3178-17b6-496b-9075-8cefcbb5fbe7] Processing: App\Events\MessageCreated
[2021-03-06 22:44:12][2c3b3178-17b6-496b-9075-8cefcbb5fbe7] Processed:  App\Events\MessageCreated
[2021-03-06 22:44:24][9e61de55-e2fa-4437-b365-cdfedbdad29c] Processing: App\Events\MessageCreated
[2021-03-06 22:44:25][9e61de55-e2fa-4437-b365-cdfedbdad29c] Processed:  App\Events\MessageCreated
[2021-03-06 22:44:33][382bee95-e563-4130-8907-9c7636481469] Processing: App\Events\MessageCreated
[2021-03-06 22:44:33][382bee95-e563-4130-8907-9c7636481469] Processed:  App\Events\MessageCreated
[2021-03-06 22:44:43][972db1d9-50f0-4842-b632-a37ec15c9487] Processing: App\Events\MessageCreated
[2021-03-06 22:44:42][406c8303-f11e-4f36-9333-ce0a334a1a82] Processing: App\Events\MessageCreated
[2021-03-06 22:44:43][406c8303-f11e-4f36-9333-ce0a334a1a82] Processed:  App\Events\MessageCreated
[2021-03-06 22:44:43][972db1d9-50f0-4842-b632-a37ec15c9487] Processed:  App\Events\MessageCreated
[2021-03-06 22:45:21][08508623-4960-4f28-aed8-dad84ea1fb0e] Processing: App\Events\MessageCreated
[2021-03-06 22:45:21][08508623-4960-4f28-aed8-dad84ea1fb0e] Processed:  App\Events\MessageCreated
[2021-03-06 22:45:30][57f3eb97-0685-4653-996a-77e168a71e81] Processing: App\Events\MessageCreated
[2021-03-06 22:45:31][57f3eb97-0685-4653-996a-77e168a71e81] Processed:  App\Events\MessageCreated
[2021-03-06 22:45:36][f137a68e-b26c-442c-85db-f0a2e5ac8d28] Processing: App\Events\MessageCreated
[2021-03-06 22:45:37][f137a68e-b26c-442c-85db-f0a2e5ac8d28] Processed:  App\Events\MessageCreated
[2021-03-06 22:45:45][9854f620-4835-47be-ab14-71c2635672b1] Processing: App\Events\MessageCreated
[2021-03-06 22:45:46][9854f620-4835-47be-ab14-71c2635672b1] Processed:  App\Events\MessageCreated
[2021-03-06 22:45:51][e630f82e-0c49-4fea-a2d1-48d248247deb] Processing: App\Events\MessageCreated
[2021-03-06 22:45:52][e630f82e-0c49-4fea-a2d1-48d248247deb] Processed:  App\Events\MessageCreated
[2021-03-06 22:46:03][1da2981d-8707-44b4-bae9-33ceb1f409be] Processing: App\Events\MessageCreated
[2021-03-06 22:46:04][1da2981d-8707-44b4-bae9-33ceb1f409be] Processed:  App\Events\MessageCreated
[2021-03-06 22:46:18][1fd42a31-7090-4324-9bea-eff2588d5d18] Processing: App\Events\MessageCreated
[2021-03-06 22:46:19][1fd42a31-7090-4324-9bea-eff2588d5d18] Processed:  App\Events\MessageCreated
[2021-03-06 22:46:34][4bcd611d-9e6b-4c3d-a741-36dc270d6f1c] Processing: App\Events\MessageCreated
[2021-03-06 22:46:34][4bcd611d-9e6b-4c3d-a741-36dc270d6f1c] Processed:  App\Events\MessageCreated
[2021-03-06 22:46:45][99e3a1ee-03ab-492a-ba21-011577c235b2] Processing: App\Events\MessageCreated
[2021-03-06 22:46:46][99e3a1ee-03ab-492a-ba21-011577c235b2] Processed:  App\Events\MessageCreated
[2021-03-06 22:47:12][1de69d6a-f531-47e4-b5e2-74d5c2f9b617] Processing: App\Events\MessageCreated
[2021-03-06 22:47:13][1de69d6a-f531-47e4-b5e2-74d5c2f9b617] Processed:  App\Events\MessageCreated
[2021-03-06 22:47:21][ec94550c-c324-446c-898b-9a11fb28bbcf] Processing: App\Events\MessageCreated
[2021-03-06 22:47:22][ec94550c-c324-446c-898b-9a11fb28bbcf] Processed:  App\Events\MessageCreated
[2021-03-06 22:47:31][74d03c9d-5cda-471f-871e-a2feb470a942] Processing: App\Events\MessageCreated
[2021-03-06 22:47:31][74d03c9d-5cda-471f-871e-a2feb470a942] Processed:  App\Events\MessageCreated
[2021-03-06 22:48:18][b5e8c977-6aab-4ed9-ada6-7cc3b551d6ec] Processing: App\Events\MessageCreated
[2021-03-06 22:48:19][b5e8c977-6aab-4ed9-ada6-7cc3b551d6ec] Processed:  App\Events\MessageCreated
[2021-03-06 22:48:31][fa8dfecc-17ac-446b-ac12-b0270b013a1e] Processing: App\Events\MessageCreated
[2021-03-06 22:48:32][fa8dfecc-17ac-446b-ac12-b0270b013a1e] Processed:  App\Events\MessageCreated
[2021-03-06 22:48:39][caa3b99e-eae8-4fc4-80b2-a559e3ca9a0e] Processing: App\Events\MessageCreated
[2021-03-06 22:48:40][caa3b99e-eae8-4fc4-80b2-a559e3ca9a0e] Processed:  App\Events\MessageCreated
[2021-03-06 22:48:43][db6976df-7248-41ac-94d9-f42e9ce9deed] Processing: App\Events\MessageCreated
[2021-03-06 22:48:43][db6976df-7248-41ac-94d9-f42e9ce9deed] Processed:  App\Events\MessageCreated
[2021-03-06 22:48:46][8e30aae6-a2f2-4990-9314-9a51051a5aab] Processing: App\Events\MessageCreated
[2021-03-06 22:48:46][8e30aae6-a2f2-4990-9314-9a51051a5aab] Processed:  App\Events\MessageCreated
[2021-03-06 22:48:49][9bccd4e7-c1f5-4feb-be8e-c0fe30d2eec7] Processing: App\Events\MessageCreated
[2021-03-06 22:48:49][9bccd4e7-c1f5-4feb-be8e-c0fe30d2eec7] Processed:  App\Events\MessageCreated
[2021-03-06 22:49:13][2cf1369b-9927-4c5f-9451-0b4cac686d1e] Processing: App\Events\MessageCreated
[2021-03-06 22:49:13][2cf1369b-9927-4c5f-9451-0b4cac686d1e] Processed:  App\Events\MessageCreated
[2021-03-06 22:49:22][9a9efa52-c825-47ef-b3a7-b950940e0e26] Processing: App\Events\MessageCreated
[2021-03-06 22:49:22][9a9efa52-c825-47ef-b3a7-b950940e0e26] Processed:  App\Events\MessageCreated
[2021-03-06 22:49:25][f2159af1-8f08-4f07-889c-1b9c9c63aad0] Processing: App\Events\MessageCreated
[2021-03-06 22:49:26][f2159af1-8f08-4f07-889c-1b9c9c63aad0] Processed:  App\Events\MessageCreated
[2021-03-06 22:49:37][dddc7e66-a434-47f8-8adb-8ad8fcdac742] Processing: App\Events\MessageCreated
[2021-03-06 22:49:37][dddc7e66-a434-47f8-8adb-8ad8fcdac742] Processed:  App\Events\MessageCreated
[2021-03-06 22:49:52][c45be812-4853-4f38-96a5-af071e4ee512] Processing: App\Events\MessageCreated
[2021-03-06 22:49:52][c45be812-4853-4f38-96a5-af071e4ee512] Processed:  App\Events\MessageCreated
[2021-03-06 22:49:58][f49d5538-8105-4cc8-8daf-7c3f9f3413ed] Processing: App\Events\MessageCreated
[2021-03-06 22:49:59][f49d5538-8105-4cc8-8daf-7c3f9f3413ed] Processed:  App\Events\MessageCreated
[2021-03-06 22:50:04][1d33a7af-ec9d-4da4-ba3c-922f35fbe83b] Processing: App\Events\MessageCreated
[2021-03-06 22:50:05][1d33a7af-ec9d-4da4-ba3c-922f35fbe83b] Processed:  App\Events\MessageCreated
[2021-03-06 22:50:05][0ec52627-05f6-41b1-961c-8c61d752c1b5] Processing: App\Events\MessageCreated
[2021-03-06 22:50:06][0ec52627-05f6-41b1-961c-8c61d752c1b5] Processed:  App\Events\MessageCreated
[2021-03-06 22:50:25][227115f4-7d9d-485c-990e-ab500afd05e2] Processing: App\Events\MessageCreated
[2021-03-06 22:50:25][227115f4-7d9d-485c-990e-ab500afd05e2] Processed:  App\Events\MessageCreated
[2021-03-06 22:50:37][04d97578-9ac0-4d6c-ac4f-293d76241468] Processing: App\Events\MessageCreated
[2021-03-06 22:50:37][04d97578-9ac0-4d6c-ac4f-293d76241468] Processed:  App\Events\MessageCreated
[2021-03-06 22:50:52][d42a286f-9929-490b-ae5d-8030e444907a] Processing: App\Events\MessageCreated
[2021-03-06 22:50:52][d42a286f-9929-490b-ae5d-8030e444907a] Processed:  App\Events\MessageCreated
[2021-03-06 22:50:58][b8023b9d-f1ec-4158-98ce-fe651991a9ac] Processing: App\Events\MessageCreated
[2021-03-06 22:50:58][b8023b9d-f1ec-4158-98ce-fe651991a9ac] Processed:  App\Events\MessageCreated
[2021-03-06 22:51:01][3c439664-06c7-4103-8537-fdb3665e3b6f] Processing: App\Events\MessageCreated
[2021-03-06 22:51:02][3c439664-06c7-4103-8537-fdb3665e3b6f] Processed:  App\Events\MessageCreated
[2021-03-06 22:51:10][85076c53-fa3e-440d-99c2-a9adc1c6058b] Processing: App\Events\MessageCreated
[2021-03-06 22:51:10][85076c53-fa3e-440d-99c2-a9adc1c6058b] Processed:  App\Events\MessageCreated
[2021-03-06 22:51:16][dc19b923-6b14-461c-a754-7b702b834cff] Processing: App\Events\MessageCreated
[2021-03-06 22:51:17][dc19b923-6b14-461c-a754-7b702b834cff] Processed:  App\Events\MessageCreated
[2021-03-06 22:51:23][37d9d739-3ed0-415b-b521-40133de6e534] Processing: App\Events\MessageCreated
[2021-03-06 22:51:23][37d9d739-3ed0-415b-b521-40133de6e534] Processed:  App\Events\MessageCreated
[2021-03-06 22:51:25][c725ad3b-561f-406c-a62e-bc8613e4d00a] Processing: App\Events\MessageCreated
[2021-03-06 22:51:25][c725ad3b-561f-406c-a62e-bc8613e4d00a] Processed:  App\Events\MessageCreated
[2021-03-06 22:51:34][6ad9be29-acc9-48ea-813b-a9f8ef307c86] Processing: App\Events\MessageCreated
[2021-03-06 22:51:34][767d7d6a-8b55-4e73-a0d3-3257f47081a7] Processing: App\Events\MessageCreated
[2021-03-06 22:51:34][767d7d6a-8b55-4e73-a0d3-3257f47081a7] Processed:  App\Events\MessageCreated
[2021-03-06 22:51:35][6ad9be29-acc9-48ea-813b-a9f8ef307c86] Processed:  App\Events\MessageCreated
[2021-03-06 22:51:52][4463db8b-ba01-461a-8553-3b05021a11d2] Processing: App\Events\MessageCreated
[2021-03-06 22:51:53][4463db8b-ba01-461a-8553-3b05021a11d2] Processed:  App\Events\MessageCreated
[2021-03-06 22:52:01][1a6ac32a-6375-48ba-9b41-64ccbc7de272] Processing: App\Events\MessageCreated
[2021-03-06 22:52:01][1a6ac32a-6375-48ba-9b41-64ccbc7de272] Processed:  App\Events\MessageCreated
[2021-03-06 22:52:16][354d3de9-6d2a-4b97-8543-3cdedbf115fa] Processing: App\Events\MessageCreated
[2021-03-06 22:52:16][354d3de9-6d2a-4b97-8543-3cdedbf115fa] Processed:  App\Events\MessageCreated
[2021-03-06 22:52:22][cc4e4e05-5f25-4f57-8ac4-90ff88be274c] Processing: App\Events\MessageCreated
[2021-03-06 22:52:22][cc4e4e05-5f25-4f57-8ac4-90ff88be274c] Processed:  App\Events\MessageCreated
[2021-03-06 22:52:28][c23d7e35-af7a-45a4-b164-a8320192beb7] Processing: App\Events\MessageCreated
[2021-03-06 22:52:28][c23d7e35-af7a-45a4-b164-a8320192beb7] Processed:  App\Events\MessageCreated
[2021-03-06 22:52:34][6ddcc0d0-4a26-4d8e-96d3-5236c50decad] Processing: App\Events\MessageCreated
[2021-03-06 22:52:34][faaa2e96-7ca0-4202-9fe1-df830b246cba] Processing: App\Events\MessageCreated
[2021-03-06 22:52:34][faaa2e96-7ca0-4202-9fe1-df830b246cba] Processed:  App\Events\MessageCreated
[2021-03-06 22:52:35][6ddcc0d0-4a26-4d8e-96d3-5236c50decad] Processed:  App\Events\MessageCreated
[2021-03-06 22:53:07][9c68abb9-cb95-4b07-9619-af55d4a15687] Processing: App\Events\MessageCreated
[2021-03-06 22:53:07][9c68abb9-cb95-4b07-9619-af55d4a15687] Processed:  App\Events\MessageCreated
[2021-03-06 22:53:13][ffe80ddd-a0db-4a3a-824c-515640c64bd7] Processing: App\Events\MessageCreated
[2021-03-06 22:53:14][ffe80ddd-a0db-4a3a-824c-515640c64bd7] Processed:  App\Events\MessageCreated
[2021-03-06 22:53:16][4844baaf-3651-4994-b702-1d90aa4fc82c] Processing: App\Events\MessageCreated
[2021-03-06 22:53:17][4844baaf-3651-4994-b702-1d90aa4fc82c] Processed:  App\Events\MessageCreated
[2021-03-06 22:53:22][32cd2878-aa02-4db7-8d84-077fc1d00985] Processing: App\Events\MessageCreated
[2021-03-06 22:53:23][32cd2878-aa02-4db7-8d84-077fc1d00985] Processed:  App\Events\MessageCreated
[2021-03-06 22:53:38][afae52d3-52cc-404d-a022-7cf921289b8a] Processing: App\Events\MessageCreated
[2021-03-06 22:53:38][afae52d3-52cc-404d-a022-7cf921289b8a] Processed:  App\Events\MessageCreated
[2021-03-06 22:53:50][3a986093-9f15-49e7-8456-0540a5edcb64] Processing: App\Events\MessageCreated
[2021-03-06 22:53:50][3a986093-9f15-49e7-8456-0540a5edcb64] Processed:  App\Events\MessageCreated
[2021-03-06 22:53:58][1c4d29c8-13e6-4d54-80bf-7d3c33d81ccd] Processing: App\Events\MessageCreated
[2021-03-06 22:53:59][1c4d29c8-13e6-4d54-80bf-7d3c33d81ccd] Processed:  App\Events\MessageCreated
[2021-03-06 22:54:17][dcfb5601-d589-48f5-b29c-9b8031eaf669] Processing: App\Events\MessageCreated
[2021-03-06 22:54:17][dcfb5601-d589-48f5-b29c-9b8031eaf669] Processed:  App\Events\MessageCreated
[2021-03-06 22:54:29][de9ef147-ef39-4b1a-b8d9-11b5a901729f] Processing: App\Events\MessageCreated
[2021-03-06 22:54:30][de9ef147-ef39-4b1a-b8d9-11b5a901729f] Processed:  App\Events\MessageCreated
[2021-03-06 22:54:36][fc6b4b35-8135-4742-aa69-0cbac1ee647c] Processing: App\Events\MessageCreated
[2021-03-06 22:54:36][fc6b4b35-8135-4742-aa69-0cbac1ee647c] Processed:  App\Events\MessageCreated
[2021-03-06 22:54:48][e8970fda-a501-436b-9058-38927c2fa89f] Processing: App\Events\MessageCreated
[2021-03-06 22:54:49][e8970fda-a501-436b-9058-38927c2fa89f] Processed:  App\Events\MessageCreated
[2021-03-06 22:54:58][a710df66-95e4-4fd6-b3e8-1db8e818acaf] Processing: App\Events\MessageCreated
[2021-03-06 22:54:59][a710df66-95e4-4fd6-b3e8-1db8e818acaf] Processed:  App\Events\MessageCreated
[2021-03-06 22:55:13][fc0c792f-053c-464f-8a41-03ba7885101f] Processing: App\Events\MessageCreated
[2021-03-06 22:55:14][fc0c792f-053c-464f-8a41-03ba7885101f] Processed:  App\Events\MessageCreated
[2021-03-06 22:55:19][57982bd6-013e-4379-8830-5ede4ff8a9eb] Processing: App\Events\MessageCreated
[2021-03-06 22:55:20][57982bd6-013e-4379-8830-5ede4ff8a9eb] Processed:  App\Events\MessageCreated
[2021-03-06 22:55:26][15eee8c3-a4bb-4e0a-8811-5d69e0c35859] Processing: App\Events\MessageCreated
[2021-03-06 22:55:26][15eee8c3-a4bb-4e0a-8811-5d69e0c35859] Processed:  App\Events\MessageCreated
[2021-03-06 22:55:37][3c8d1309-6e09-451a-89af-def83e07820b] Processing: App\Events\MessageCreated
[2021-03-06 22:55:38][3c8d1309-6e09-451a-89af-def83e07820b] Processed:  App\Events\MessageCreated
[2021-03-06 22:55:59][8ade02ac-11c6-49e0-86f4-2700f39a9f5d] Processing: App\Events\MessageCreated
[2021-03-06 22:55:59][8ade02ac-11c6-49e0-86f4-2700f39a9f5d] Processed:  App\Events\MessageCreated
[2021-03-06 22:56:04][473865fd-7996-4502-a0d9-a4d8097fd152] Processing: App\Events\MessageCreated
[2021-03-06 22:56:05][473865fd-7996-4502-a0d9-a4d8097fd152] Processed:  App\Events\MessageCreated
[2021-03-06 22:56:13][bb964c0d-784a-4bf4-888c-0d3db6b2c19a] Processing: App\Events\MessageCreated
[2021-03-06 22:56:14][bb964c0d-784a-4bf4-888c-0d3db6b2c19a] Processed:  App\Events\MessageCreated
[2021-03-06 22:56:20][f878f22e-4f98-4032-bc8f-276d04802396] Processing: App\Events\MessageCreated
[2021-03-06 22:56:19][c05c6f01-1170-45c1-85e0-3e6e00740ac0] Processing: App\Events\MessageCreated
[2021-03-06 22:56:20][c05c6f01-1170-45c1-85e0-3e6e00740ac0] Processed:  App\Events\MessageCreated
[2021-03-06 22:56:20][f878f22e-4f98-4032-bc8f-276d04802396] Processed:  App\Events\MessageCreated
[2021-03-06 22:56:28][0cf812aa-1fc9-4640-b9fe-edd5509598ec] Processing: App\Events\MessageCreated
[2021-03-06 22:56:29][0cf812aa-1fc9-4640-b9fe-edd5509598ec] Processed:  App\Events\MessageCreated
[2021-03-06 22:56:44][32b667cb-428a-4049-bffa-b7ffdea92372] Processing: App\Events\MessageCreated
[2021-03-06 22:56:44][32b667cb-428a-4049-bffa-b7ffdea92372] Processed:  App\Events\MessageCreated
[2021-03-06 22:57:23][6be4bafb-e074-48e5-ae62-c723866ccef6] Processing: App\Events\MessageCreated
[2021-03-06 22:57:23][6be4bafb-e074-48e5-ae62-c723866ccef6] Processed:  App\Events\MessageCreated
